deal_id,company,deal_size,year_founded,gafam,bigtech_narrow,bigtech_large_excluding_gafamn,bigtech_large_composite,ai_giant_narrow,ai_giant_large,no_bigtech,big_no_tech,acc_inc_custom,acc_inc_pb
179871-31T,Anima (Decision/Risk Analysis),0.05,2017,0,0,0,0,0,0,0,0,0,0
179870-95T,Anima (Decision/Risk Analysis),0.05,2017,0,0,0,0,0,0,0,0,0,0
262571-77T,Anima (Decision/Risk Analysis),,2017,0,0,0,0,0,0,1,0,0,0
228007-63T,Animals AI,,2019,0,0,0,0,0,0,1,0,0,0
171124-21T,Anipen,4.69,2013,0,0,0,0,0,0,1,0,0,0
206268-58T,Anipen,16.06,2013,0,0,0,0,0,0,1,0,0,0
200097-19T,Anipen,8.43,2013,0,0,0,0,0,0,1,0,0,0
171124-30T,Anipen,9.93,2013,0,0,0,0,0,0,1,0,0,0
260992-36T,Anipen,,2013,0,0,1,1,0,0,0,0,0,1
196410-70T,Annotation AI,,2020,0,0,0,0,0,0,1,0,0,0
196410-88T,Annotation AI,1.77,2020,0,0,0,0,0,0,1,0,0,0
196410-79T,Annotation AI,,2020,0,0,0,0,0,0,1,0,0,1
99914-59T,AnotherBrain,11.00,2017,0,0,1,1,0,0,0,0,0,0
124122-16T,AnotherBrain,22.12,2017,0,0,1,1,0,0,0,0,0,0
116243-11T,ANOVA Intelligence,0.05,2018,0,0,0,0,0,0,1,1,0,0
123656-59T,ANOVA Intelligence,,2018,0,0,0,0,0,0,1,0,0,0
232585-93T,ANOVA Intelligence,0.04,2018,0,0,0,0,0,0,1,0,0,1
211830-94T,ANOVA Intelligence,,2018,0,0,0,0,0,0,1,0,0,0
176622-13T,ANOVA Intelligence,,2018,0,0,0,0,0,0,1,0,0,1
206155-81T,Ant Robotics,,2021,0,0,0,0,0,0,1,0,0,0
204583-87T,Ant Robotics,,2021,0,0,0,0,0,0,1,0,0,0
270155-80T,Ant Robotics,0.08,2021,0,0,0,0,0,0,1,0,0,1
196291-36T,Aocheng,2.10,2019,0,0,0,0,0,0,1,0,0,0
241466-32T,Aocheng,,2019,0,0,0,0,0,0,1,0,0,0
217738-90T,Aoding Technology,,2022,0,0,0,0,0,0,1,0,0,0
116433-64T,AONDevices,,2018,0,0,0,0,0,0,1,0,1,0
189754-30T,Aperiam Bio,8.34,2018,0,0,1,1,0,0,0,0,0,0
278396-74T,APEX AI,,2018,0,0,0,0,0,0,1,0,0,1
165398-50T,ApexQubit,0.09,2018,0,0,0,0,0,0,1,0,0,0
165397-87T,ApexQubit,0.05,2018,0,0,0,0,0,0,1,0,0,1
139977-91T,ApexQubit,0.02,2018,0,0,0,0,0,0,1,0,0,0
139984-39T,ApexQubit,0.20,2018,0,1,0,1,1,1,0,0,0,0
139985-38T,ApexQubit,,2018,0,0,0,0,0,0,0,0,0,0
165398-68T,ApexQubit,0.02,2018,0,0,0,0,0,0,1,0,0,1
219772-45T,Aphid,2.80,2020,0,0,0,0,0,0,1,0,0,0
256886-02T,Aphid,0.11,2020,0,0,0,0,0,0,1,0,1,0
256671-73T,Apneal,,2021,0,0,0,0,0,0,1,0,0,1
223913-62T,Apneal,0.18,2021,0,0,0,0,0,0,1,0,0,0
256670-56T,Apneal,,2021,0,0,0,0,0,0,1,0,0,0
262938-25T,Apparate Labs,,2023,0,0,0,0,0,0,1,0,0,1
81751-42T,AppZen,1.53,2012,0,0,0,0,0,0,1,0,0,0
39213-46T,AppZen,0.08,2012,0,0,0,0,0,0,1,0,0,1
123089-05T,AppZen,45.11,2012,0,0,0,0,0,0,1,0,0,0
70192-99T,AppZen,2.55,2012,0,0,0,0,0,0,1,0,0,0
96607-36T,AppZen,10.81,2012,0,0,0,0,0,0,1,0,0,0
111404-44T,AppZen,29.97,2012,0,0,0,0,0,0,1,0,0,0
64083-16T,AppZen,,2012,0,0,0,0,0,0,1,0,0,0
93493-99T,AppZen,,2012,0,0,0,0,0,0,1,0,0,0
200724-58T,Aptus.AI,0.35,2018,0,0,0,0,0,0,0,0,0,0
200725-12T,Aptus.AI,1.00,2018,0,0,0,0,0,0,0,0,0,0
200732-50T,Aptus.AI,0.05,2018,0,0,0,0,0,0,1,0,0,0
243380-44T,Aptus.AI,3.00,2018,0,0,0,0,0,0,1,0,0,0
280432-45T,Aptus.AI,,2018,0,0,0,0,0,0,1,0,0,1
210927-07T,Aqrose Technology,,2017,0,0,0,0,1,1,1,1,0,0
109829-08T,Aqrose Technology,6.66,2017,0,0,0,0,1,1,1,1,0,0
124770-34T,Aqrose Technology,8.80,2017,0,0,0,0,1,1,1,1,0,0
159185-44T,Aqrose Technology,16.99,2017,0,0,0,0,0,0,1,1,0,0
109829-44T,Aqrose Technology,1.37,2017,0,0,0,0,0,0,1,0,0,0
170096-95T,Aqrose Technology,,2017,0,0,0,0,0,0,1,0,0,0
269990-83T,AquaAge,0.50,2019,0,0,0,0,0,0,1,0,0,0
213621-58T,AquaAge,0.09,2019,0,0,0,0,0,0,1,0,0,0
257893-03T,AquaAge,0.04,2019,0,0,0,0,0,0,1,0,0,0
213623-47T,AquaAge,,2019,0,0,0,0,0,0,1,0,0,0
190772-38T,AquaConnect,8.46,2017,0,0,0,0,0,0,1,0,0,0
210941-74T,AquaConnect,3.41,2017,0,0,0,0,0,0,1,0,0,1
176324-77T,AquaConnect,3.37,2017,0,0,0,0,0,0,1,0,0,1
196260-22T,AquaConnect,,2017,1,1,0,1,1,1,0,0,0,1
139131-37T,AquaConnect,0.02,2017,0,0,0,0,0,0,1,0,0,1
128452-42T,AquaConnect,0.99,2017,0,0,0,0,0,0,1,0,0,1
250681-24T,AquaConnect,3.66,2017,0,0,0,0,0,0,1,0,0,0
27809-02T,Aquifi,3.22,2011,0,0,0,0,0,0,1,0,0,0
29140-93T,Aquifi,0.74,2011,0,0,0,0,0,0,1,0,0,0
51056-29T,Aquifi,10.38,2011,0,0,0,0,0,0,1,0,0,0
96042-07T,Aquifi,13.45,2011,0,0,0,0,0,0,1,0,0,1
187581-97T,Araya,0.05,2013,0,0,0,0,0,0,1,0,0,0
187582-06T,Araya,0.39,2013,0,0,0,0,0,0,1,0,0,0
187582-15T,Araya,2.51,2013,0,0,0,0,0,0,1,0,0,0
187582-24T,Araya,0.21,2013,0,0,0,0,0,0,1,0,0,0
79308-37T,Araya,1.05,2013,0,0,0,0,0,0,1,0,0,0
121214-53T,Araya,8.39,2013,0,0,0,0,0,0,1,1,0,0
79308-28T,Araya,2.67,2013,0,0,0,0,0,0,0,0,0,0
211738-78T,Arcanor,0.34,2021,0,0,0,0,0,0,1,0,0,0
261304-66T,Arcanor,,2021,0,0,0,0,0,0,1,0,0,1
195724-27T,Arcanor,0.02,2021,0,0,0,0,0,0,1,1,0,1
155045-26T,Archimigo,,2019,0,0,0,0,0,0,1,0,0,0
166397-23T,Archimigo,0.05,2019,0,0,0,0,0,0,1,0,0,1
181969-66T,Arctic Data,2.67,2018,0,0,0,0,0,0,1,1,0,0
175339-00T,Arctic Data,,2018,0,0,0,0,0,0,1,1,0,0
192445-93T,Arena (IT Consulting and Outsourcing),31.43,2019,0,0,0,0,0,0,1,0,0,0
277955-20T,Arena (IT Consulting and Outsourcing),27.67,2019,0,0,0,0,0,0,1,0,0,0
266028-58T,Argonaut AI,,2021,0,0,0,0,0,0,1,0,0,1
223036-66T,ArgosAI,,2015,0,0,0,0,0,0,1,0,0,0
254385-10T,ArgosAI,,2015,0,0,0,0,0,0,1,0,0,0
278426-08T,ArgosAI,,2015,0,0,0,0,0,0,1,0,0,0
179637-67T,ArgosAI,0.06,2015,0,0,0,0,0,0,0,0,0,0
179638-39T,ArgosAI,,2015,0,0,0,0,0,0,1,0,0,0
262707-58T,ArgosAI,,2015,0,0,0,0,0,0,1,0,0,1
228732-58T,Ariadne AI,2.15,2014,0,0,0,0,0,0,0,0,0,0
81364-42T,Arimo,10.92,2013,0,0,0,0,0,0,1,0,0,0
36402-76T,Arimo,9.98,2013,0,0,0,0,0,0,1,0,0,0
224361-64T,Arktane,,2018,0,0,0,0,0,0,1,0,0,1
116590-24T,Armorblox,14.57,2017,0,0,0,0,0,0,1,0,0,0
167423-86T,Armorblox,24.79,2017,0,0,0,0,0,0,1,0,0,0
205713-46T,Armorblox,46.52,2017,0,0,0,0,0,0,1,0,0,0
103505-59T,Arraiy,8.15,2016,0,0,0,0,0,0,1,1,0,0
81238-51T,Arraiy,2.95,2016,0,0,0,0,0,0,1,1,0,0
30624-22T,Arterys,1.55,2011,0,0,0,0,0,0,1,0,1,1
62832-16T,Arterys,10.87,2011,0,0,0,0,0,0,1,1,1,1
136463-77T,Arterys,25.71,2011,0,0,0,0,0,0,1,0,0,0
97143-31T,Arterys,25.60,2011,0,0,0,0,0,0,1,1,0,0
247972-51T,Arterys,,2011,0,0,0,0,0,0,1,0,0,1
109372-78T,Arterys,0.01,2011,0,0,0,0,0,0,0,0,0,0
82555-93T,Arterys,,2011,0,0,0,0,0,0,1,0,0,0
275788-99T,Artific,,2023,0,0,0,0,0,0,1,0,0,0
223227-37T,Artifica,124.60,2022,0,0,0,0,0,0,1,0,0,0
273979-81T,Artifica,,2022,0,0,0,0,0,0,1,0,0,0
119330-20T,Arturo,0.22,2017,0,0,0,0,0,0,1,0,0,0
241154-20T,Arturo,12.66,2017,0,0,0,0,0,0,1,0,0,0
257472-46T,Arturo,,2017,0,0,0,0,0,0,1,0,0,1
170866-27T,Arturo,21.08,2017,0,0,0,0,0,0,1,0,0,1
132796-81T,Arturo,7.35,2017,0,0,0,0,0,0,1,0,0,0
63517-96T,Arya.ai,0.71,2013,0,0,0,0,0,0,1,0,0,0
146208-25T,Arya.ai,,2013,0,0,0,0,0,0,1,0,0,1
184133-17T,Arya.ai,0.63,2013,0,0,0,0,0,0,1,0,0,0
158597-20T,Arya.ai,0.63,2013,0,0,0,0,0,0,1,0,0,0
63524-08T,Arya.ai,,2013,0,0,0,0,0,0,1,0,0,1
224463-52T,Arya.ai,0.12,2013,0,0,0,0,0,0,1,0,0,0
264754-81T,ASC27,,2020,0,0,0,0,0,0,1,0,0,0
231146-65T,ASC27,,2020,0,0,0,0,0,0,1,0,0,1
271805-05T,ASC27,,2020,0,0,0,0,0,0,1,0,0,0
224372-26T,Ashmanov Neural Networks,,2015,0,0,0,0,0,0,1,0,0,0
85924-18T,Astralink,0.94,2015,0,0,0,0,0,0,1,0,0,0
115935-85T,Astralink,,2015,0,0,0,0,0,0,1,0,0,0
262772-38T,Astrin Biosciences,21.16,2020,0,0,0,0,0,0,1,0,0,0
203100-40T,Astrin Biosciences,0.03,2020,0,0,0,0,0,0,0,0,0,0
203102-83T,Astrin Biosciences,0.35,2020,0,0,0,0,0,0,0,0,0,0
219135-70T,Astrus,2.46,2022,0,0,0,0,0,0,1,0,0,1
258354-82T,Astrus,0.46,2022,0,0,0,0,0,0,1,0,0,0
122334-13T,At HUM,,2017,0,0,0,0,0,0,1,0,0,0
132839-47T,At HUM,0.54,2017,0,0,0,0,0,0,1,0,0,0
133337-53T,At HUM,0.05,2017,0,0,0,0,0,0,1,0,0,0
132839-74T,At HUM,0.25,2017,0,0,0,0,0,0,1,1,0,1
187645-60T,Athelas,52.49,2015,0,0,0,0,0,0,1,0,0,1
88278-76T,Athelas,,2015,0,0,0,0,0,0,1,0,0,1
81009-10T,Athelas,3.31,2015,0,0,0,0,0,0,1,0,0,1
171992-98T,Athelas,62.00,2015,0,0,0,0,0,0,1,0,0,0
172001-17T,Athelas,11.91,2015,0,0,0,0,0,0,1,0,0,0
88278-67T,Athelas,0.03,2015,0,0,0,0,0,0,0,0,0,0
79155-01T,Athelas,0.11,2015,0,0,0,0,0,0,1,0,0,1
275307-94T,Atlas Bio,,2024,0,0,0,0,0,0,1,1,0,0
119233-18T,Atlas ML,0.13,2018,0,0,0,0,0,0,1,0,0,1
121764-34T,Atlas ML,2.03,2018,0,0,0,0,0,0,1,0,0,0
248705-56T,Atman Labs,1.84,2023,0,0,0,0,0,0,1,0,0,0
280497-07T,Atmo AI,16.73,2020,0,0,0,0,0,0,1,0,1,1
133426-90T,Atmo AI,0.13,2020,0,0,0,0,0,0,1,0,0,1
102387-79T,Atomwise,44.16,2012,0,0,1,1,1,1,0,0,0,1
141375-07T,Atomwise,105.71,2012,0,0,1,1,1,1,0,0,0,1
49653-10T,Atomwise,5.53,2012,0,0,0,0,0,0,1,0,0,1
183186-10T,Atomwise,1.95,2012,0,0,0,0,0,0,0,0,0,0
60618-43T,Atomwise,0.17,2012,0,0,0,0,0,0,0,0,0,0
257452-03T,Atomwise,,2012,0,0,0,0,0,0,1,0,0,0
96508-36T,Atomwise,,2012,0,0,0,0,0,0,1,0,0,0
102066-94T,Atomwise,0.11,2012,0,0,0,0,0,0,1,0,0,1
88142-59T,Atooma,,2012,0,0,0,0,0,0,1,0,0,1
35392-33T,Atooma,0.08,2012,0,0,0,0,0,0,1,0,0,0
78348-34T,Atooma,0.50,2012,0,0,0,0,0,0,1,0,0,0
83046-34T,Atooma,,2012,0,0,0,0,0,0,1,0,0,0
28330-57T,Atooma,0.06,2012,0,0,0,0,0,0,1,1,0,0
35392-24T,Atooma,,2012,0,0,0,0,0,0,1,0,0,0
49012-03T,Atooma,0.89,2012,0,0,0,0,0,0,1,1,0,0
28330-48T,Atooma,,2012,0,0,0,0,0,0,1,0,0,0
78348-70T,Atooma,,2012,0,0,0,0,0,0,1,0,0,1
120440-26T,Attention Insight,,2019,0,0,0,0,0,0,1,0,0,0
120440-44T,Attention Insight,0.20,2019,0,0,0,0,0,0,1,0,0,0
165437-02T,Attention Insight,0.42,2019,0,0,0,0,0,0,0,0,0,0
165437-29T,Attention Insight,0.28,2019,0,0,0,0,0,0,1,0,0,0
120440-08T,Attention Insight,0.05,2019,0,0,0,0,0,0,1,0,0,0
211326-22T,AudioFocus,0.02,2019,0,0,0,0,0,0,0,0,0,0
122393-35T,AudioFocus,0.13,2019,0,0,0,0,0,0,1,0,0,1
178907-77T,AudioShake,1.70,2020,0,0,0,0,0,0,1,0,0,0
272032-39T,AudioShake,,2020,0,0,0,0,0,0,1,0,0,1
223407-37T,AudioShake,2.45,2020,0,0,0,0,0,0,1,0,0,0
252836-38T,AudioShake,,2020,0,0,0,0,0,0,1,0,0,0
264631-78T,AudioShake,,2020,0,0,0,0,0,0,1,0,0,0
212619-16T,AudioShake,,2020,0,0,0,0,0,0,1,0,0,0
269345-89T,AudioStrip,,2021,0,0,0,0,0,0,1,0,0,1
264520-18T,AuditMap,,2018,0,0,0,0,0,0,1,0,0,1
264579-04T,AuditMap,,2018,0,0,0,0,0,0,0,0,0,0
270966-79T,AugeLab,,2019,0,0,0,0,0,0,1,0,0,0
254101-96T,AugeLab,0.03,2019,0,0,0,0,0,0,1,0,0,1
124919-38T,augGI,,2018,0,0,0,0,0,0,0,0,0,0
124921-09T,augGI,,2018,0,0,0,0,0,0,1,0,0,1
124920-91T,augGI,,2018,0,0,0,0,0,0,1,0,0,1
260986-60T,augGI,,2018,0,0,0,0,0,0,1,0,0,1
90507-97T,Aurima,,2017,0,0,0,0,0,0,1,0,0,0
156343-87T,Authentic Artists,3.57,2019,0,0,0,0,0,0,1,0,0,0
196595-56T,Authentic Artists,,2019,0,0,0,0,0,0,1,0,0,0
248516-29T,AuthMe,,2019,0,0,0,0,0,0,1,0,0,0
226192-60T,AuthMe,,2019,1,1,0,1,1,1,0,0,0,1
254062-63T,Autocruis Technology,,2016,0,0,0,0,0,0,1,0,0,0
224407-90T,Autocruis Technology,,2016,0,0,0,0,0,0,1,0,0,0
254063-53T,Autocruis Technology,,2016,0,0,0,0,0,0,1,0,0,0
254063-08T,Autocruis Technology,,2016,0,0,0,0,0,0,1,0,0,0
224407-36T,Autocruis Technology,1.90,2016,0,0,0,0,0,0,1,0,0,0
224407-99T,Autocruis Technology,,2016,0,0,0,0,0,0,1,0,0,0
254063-71T,Autocruis Technology,,2016,0,0,0,0,0,0,1,0,0,0
254062-90T,Autocruis Technology,,2016,0,0,0,0,0,0,1,0,0,0
182435-14T,AutoFill Technologies,2.60,2019,0,0,0,0,0,0,1,0,0,0
212787-91T,AutoFill Technologies,0.41,2019,0,0,0,0,0,0,1,0,0,1
213822-01T,Automatica,,2022,0,0,0,0,0,0,1,0,0,0
255695-95T,Automatica,,2022,0,0,0,0,0,0,1,0,0,0
190274-77T,Autonomous Pivot,,2017,0,0,0,0,0,0,1,0,0,0
203337-64T,Autonomous Pivot,,2017,0,0,0,0,0,0,1,0,0,0
190274-50T,Autonomous Pivot,,2017,0,0,0,0,0,0,1,0,0,0
228437-20T,Autonomous Pivot,0.28,2017,0,0,0,0,0,0,1,0,0,0
71956-72T,Autumn (Application Software),0.03,2015,0,0,0,0,0,0,1,0,0,1
36761-50T,Avaamo,2.35,2014,0,0,1,1,0,0,0,0,0,0
37896-94T,Avaamo,6.79,2014,0,0,0,0,0,0,1,0,0,0
102844-99T,Avaamo,11.65,2014,0,0,1,1,0,0,0,0,0,0
248059-99T,Avertto,0.09,2019,0,0,0,0,0,0,0,0,0,0
248137-57T,Avertto,1.81,2019,0,0,0,0,0,0,0,0,0,0
137375-20T,Avicenna.Ai,0.25,2016,0,0,0,0,0,0,0,0,0,0
136781-74T,Avicenna.Ai,2.74,2016,0,0,0,0,0,0,1,0,0,0
214704-37T,Avicenna.Ai,7.00,2016,0,0,0,0,0,0,1,0,0,0
214707-70T,Avicenna.Ai,0.05,2016,0,0,0,0,0,0,0,0,0,0
111021-58T,Avicenna.Ai,,2016,0,0,0,0,0,0,1,0,0,1
183666-88T,AvodahMed,6.06,2019,0,0,0,0,0,0,1,0,0,0
248020-12T,AvodahMed,,2019,0,0,0,0,0,0,1,0,0,1
96081-31T,AVRA Medical Robotics,0.46,2015,0,0,0,0,0,0,0,0,0,0
234866-35T,Axinoss,,2019,0,0,0,0,0,0,1,0,0,1
194041-00T,Axon Pulse,4.14,2019,0,0,0,0,0,0,1,0,0,0
196177-06T,Axon Vision,1.80,2017,0,0,0,0,0,0,1,0,0,0
247826-98T,Axyon AI,6.00,2016,0,0,0,0,0,0,1,0,0,0
205513-84T,Axyon AI,1.60,2016,0,0,0,0,0,0,1,1,0,0
274636-81T,Axyon AI,2.10,2016,0,0,0,0,0,0,1,0,0,0
250120-81T,Axyon AI,3.90,2016,0,0,0,0,0,0,1,1,0,0
115344-46T,Axyon AI,0.05,2016,0,0,0,0,0,0,0,0,0,0
76012-75T,Axyon AI,0.05,2016,0,0,0,0,0,0,1,0,0,0
100881-10T,Axyon AI,0.30,2016,0,0,0,0,0,0,1,0,0,0
114307-75T,Axyon AI,1.30,2016,0,0,0,0,0,0,1,1,0,0
273668-86T,Aye,,2020,0,0,0,0,0,0,1,0,0,0
128454-94T,Aylien,5.00,2010,0,0,0,0,0,0,1,0,0,0
97067-08T,Aylien,2.00,2010,0,0,0,0,0,0,1,0,0,0
187393-87T,Aylien,,2010,0,0,0,0,0,0,1,0,0,0
170918-56T,Aylien,,2010,0,0,0,0,0,0,1,0,0,0
67380-40T,Aylien,0.58,2010,0,0,0,0,0,0,1,0,0,0
181511-92T,Aylien,,2010,0,0,0,0,0,0,1,0,0,0
24797-44T,Aylien,0.37,2010,0,0,0,0,0,0,1,0,0,0
67385-71T,Aylien,,2010,0,0,0,0,0,0,1,0,0,0
172648-09T,Ayraa,3.29,2021,0,0,0,0,0,0,1,0,0,0
219639-07T,AyurAI,0.01,2020,0,0,1,1,0,0,0,0,0,0
209953-63T,AZothBio,,2016,0,0,0,0,0,0,1,0,0,0
167578-12T,AZothBio,4.95,2016,0,0,0,0,0,0,0,0,0,0
209954-08T,AZothBio,,2016,0,0,0,0,0,0,1,0,0,0
196321-69T,AZothBio,0.08,2016,0,0,0,0,0,0,1,0,0,1
36505-00T,Azumio,0.68,2011,0,0,0,0,0,0,1,0,0,0
18836-20T,Azumio,1.75,2011,0,0,0,0,0,0,1,0,0,0
137018-53T,B Garage,6.17,2016,0,0,0,0,0,0,1,1,0,0
226458-64T,B Garage,0.16,2016,0,0,0,0,0,0,1,1,0,0
137018-71T,B Garage,,2016,0,0,0,0,0,0,1,0,0,1
196298-20T,B Garage,,2016,0,0,0,0,0,0,1,0,0,1
258520-15T,B.Partners,,2022,0,0,0,0,0,0,1,0,0,1
111898-00T,B2bot,,2016,0,0,0,0,0,0,1,0,0,1
119307-16T,BabbleLabs,12.51,2017,0,0,1,1,0,0,0,0,0,0
100222-57T,BabbleLabs,3.37,2017,0,0,0,0,0,0,1,0,0,0
205051-33T,BabelusAI,,2019,0,0,0,0,0,0,1,0,0,1
205053-85T,BabelusAI,,2019,0,0,0,0,0,0,1,0,0,0
254392-30T,BagsID,,2020,0,0,0,0,0,0,1,0,0,0
267690-52T,BagsID,,2020,0,0,0,0,0,0,1,0,0,1
124350-67T,Basic Finder Technology,,2015,0,0,0,0,0,0,1,0,0,0
124350-76T,Basic Finder Technology,1.36,2015,0,0,0,0,0,0,1,1,0,0
179109-82T,Basic Finder Technology,,2015,0,0,0,0,0,0,1,0,0,0
124351-03T,Basic Finder Technology,,2015,0,0,0,0,0,0,1,0,0,0
176694-22T,Bearing,2.48,2019,0,0,0,0,0,0,1,1,0,0
201931-12T,Bearing,6.86,2019,0,0,0,0,0,0,1,1,0,0
278065-36T,Bearing,,2019,0,0,0,0,0,0,1,0,0,0
172929-07T,Beauty Labs,5.49,2015,0,0,0,0,0,0,1,0,0,0
112090-33T,Beep Analytics,,2016,0,0,0,0,0,0,0,0,0,0
112090-51T,Beep Analytics,,2016,0,0,0,0,0,0,0,0,0,0
227017-54T,Bees360,9.06,2018,0,0,0,0,0,0,1,0,0,0
85945-78T,Behold.ai,0.09,2015,0,0,0,0,0,0,1,0,0,0
66295-99T,Behold.ai,,2015,0,0,0,0,0,0,1,0,0,1
81176-14T,Behold.ai,,2015,0,0,0,0,0,0,1,0,0,1
66289-87T,Behold.ai,0.08,2015,0,0,0,0,0,0,1,0,0,0
266475-16T,Berry Care,,2017,0,0,0,0,0,0,1,0,0,1
138218-86T,Betterworth,0.03,2017,0,0,0,0,0,0,1,0,0,1
110035-63T,Beyond Limits,112.33,2014,0,0,0,0,0,0,1,1,0,0
88809-04T,Beyond Limits,17.96,2014,0,0,0,0,0,0,1,1,0,0
133809-04T,Beyond Limits,22.14,2014,0,0,0,0,0,0,1,0,0,0
159822-37T,BeyondMinds,13.01,2018,0,0,0,0,0,0,1,0,0,0
171393-67T,BeyondMinds,0.91,2018,0,0,0,0,0,0,1,0,0,0
200195-20T,BGFRM Technology,,2021,0,0,0,0,0,0,1,0,0,0
200195-38T,BGFRM Technology,1.45,2021,0,0,0,0,0,0,1,0,0,0
257379-13T,Biaozhi Medical,,2021,0,0,0,0,0,0,1,0,0,0
257285-71T,Biaozhi Medical,,2021,0,0,1,1,0,0,0,0,0,1
201780-91T,BioData Consortium,0.36,2018,0,0,0,0,0,0,0,0,0,0
204438-16T,BioGeometry,10.00,2021,0,0,0,0,0,0,1,0,0,0
264513-97T,BioGeometry,,2021,0,0,0,0,0,0,1,0,0,0
216390-79T,Bioreactor,,2022,0,0,0,0,0,0,1,0,0,0
49605-31T,Bitfusion,1.34,2015,0,0,0,0,0,0,1,0,0,1
95191-75T,Bitfusion,,2015,0,0,1,1,0,0,0,0,0,0
87102-73T,Bitfusion,4.80,2015,0,0,0,0,0,0,1,0,0,0
49604-86T,Bitfusion,,2015,0,0,0,0,0,0,1,0,1,0
180247-33T,BitMetrics,0.17,2017,0,0,0,0,0,0,0,0,0,0
265884-58T,BitMetrics,,2017,0,0,0,0,0,0,1,0,0,0
250121-80T,bitsCrunch,2.19,2021,0,0,0,0,0,0,1,1,0,0
206427-16T,bitsCrunch,,2021,0,0,0,0,0,0,1,0,0,0
189164-26T,bitsCrunch,3.18,2021,0,0,0,0,0,0,1,1,0,0
264777-31T,bitsCrunch,,2021,0,0,1,1,0,0,0,0,0,0
179606-53T,bitsCrunch,0.63,2021,0,0,0,0,0,0,1,0,0,0
258490-27T,bitsCrunch,,2021,0,0,0,0,0,0,1,0,0,0
209239-84T,Bittensor,,2019,0,0,0,0,0,0,1,0,0,0
246853-27T,Bittensor,,2019,0,0,0,0,0,0,1,0,0,1
116052-58T,BlackBoiler,0.28,2016,0,0,0,0,0,0,0,0,0,0
211275-10T,BlackBoiler,1.17,2016,0,0,0,0,0,0,1,0,0,0
250392-61T,BlackBoiler,2.13,2016,0,0,0,0,0,0,1,0,0,0
157668-40T,BlackBoiler,2.72,2016,0,0,0,0,0,0,1,0,0,0
112549-96T,BlackBoiler,0.21,2016,0,0,0,0,0,0,0,0,0,0
180798-04T,BlackBoiler,1.40,2016,0,0,0,0,0,0,1,0,0,0
125395-84T,Blackscore,0.02,2019,0,0,0,0,0,0,1,0,0,1
124191-01T,Blazar,0.09,2019,0,0,0,0,0,0,1,0,0,1
256634-29T,Blazar,,2019,0,0,0,0,0,0,1,0,0,0
251012-44T,Blazar,,2019,0,0,0,0,0,0,1,0,0,0
256633-39T,Blazar,,2019,0,0,0,0,0,0,1,0,0,0
126078-85T,Blazar,0.05,2019,0,0,0,0,0,0,1,0,0,1
256633-93T,Blazar,,2019,0,0,0,0,0,0,1,0,0,0
185531-23T,Blink Technologies (Business/Productivity Software),18.11,2017,0,0,0,0,0,0,1,0,0,0
126919-72T,Blink Technologies (Business/Productivity Software),5.68,2017,0,0,0,0,0,0,1,0,0,0
126920-08T,Blink Technologies (Business/Productivity Software),2.89,2017,0,0,1,1,0,0,0,0,0,0
245492-83T,BlockCarbon,,2022,0,0,0,0,0,0,1,0,0,1
112708-54T,Blue Strategy Group,,2017,0,0,0,0,0,0,1,0,0,1
140130-10T,Bluecover,0.05,2014,0,0,0,0,0,0,1,0,0,1
196432-75T,Bluedot ( Multimedia and Design Software),,2019,0,0,0,0,0,0,1,0,0,1
196432-21T,Bluedot ( Multimedia and Design Software),,2019,0,0,0,0,0,0,1,0,0,0
196432-39T,Bluedot ( Multimedia and Design Software),,2019,0,0,0,0,0,0,1,0,0,1
278944-30T,Blux,,2021,0,0,1,1,0,0,0,0,0,0
207037-45T,Blux,1.07,2021,0,0,0,0,0,0,1,0,0,0
203320-36T,Blux,0.37,2021,0,0,0,0,0,0,1,0,0,0
256465-27T,BNI,,2018,0,0,0,0,0,0,1,0,0,1
188992-81T,Bobble AI,2.68,2012,0,0,0,0,0,0,1,0,0,0
188992-99T,Bobble AI,2.25,2012,0,0,0,0,0,0,1,0,0,0
34590-43T,Bobble AI,0.28,2012,0,0,0,0,0,0,0,0,0,0
190939-33T,Bobble AI,15.84,2012,0,0,0,0,0,0,1,0,0,0
146310-22T,Bobble AI,2.47,2012,0,0,0,0,0,0,1,0,0,0
34590-70T,Bobble AI,0.50,2012,0,0,0,0,0,0,1,0,0,0
208218-97T,Bobble AI,9.14,2012,0,0,0,0,0,0,1,0,0,0
61041-97T,Bobble AI,2.72,2012,0,0,1,1,0,0,0,0,0,0
137905-66T,BodyGraph,0.06,2017,0,0,0,0,0,0,1,0,0,1
226924-03T,Boli Technology (China),,2011,0,0,0,0,0,0,1,0,0,0
281207-98T,BooleanLabs,,2017,0,0,0,0,0,0,1,0,0,1
219105-46T,Boomitra,2.31,2016,0,0,0,0,0,0,1,0,0,0
270313-84T,Boomitra,3.93,2016,0,0,0,0,0,0,1,0,0,0
174856-51T,Boomitra,3.38,2016,0,0,0,0,0,0,1,1,0,0
247113-46T,Boomitra,1.15,2016,0,0,0,0,0,0,0,0,0,0
267132-52T,Boomitra,,2016,0,0,0,0,0,0,1,0,0,0
134390-62T,Boomitra,0.09,2016,0,0,0,0,0,0,1,0,0,1
184540-42T,Borde,,2019,0,0,0,0,0,0,1,0,0,1
212760-64T,Borde,0.01,2019,0,0,0,0,0,0,1,0,0,0
